Date;Doc;Description;Montant;Cpte;Ss-Cpte;Dest;"Type
";Rapp;Année;Commentaire;Ana;Immo;Ctrle Compte;Compacte
22/08/2023;15723;Ferme des Blaches;24,00 €;ALI;01;Général;;;2023;;;;;
22/08/2023;15723;Ferme des Blaches;-24,00 €;BIL;01;Premier;;230831D;2023;;;;;
22/08/2023;15724;Charcuterie des Limouches;4,77 €;ALI;01;Général;;;2023;;;;;
22/08/2023;15724;Charcuterie des Limouches;-4,77 €;BIL;01;Premier;;230831D;2023;;;;;
22/08/2023;15725;Court-circuit;20,08 €;ALI;01;Général;;;2023;;;;;
22/08/2023;15725;Court-circuit;-20,08 €;BIL;01;Premier;;230831D;2023;;;;;
22/08/2023;15726;Intermarché;75,31 €;ALI;01;Général;;;2023;;;;;
22/08/2023;15726;Intermarché;-75,31 €;BIL;01;Premier;;230831D;2023;;;;;
22/08/2023;15727;Cash Bio Markal;96,07 €;ALI;01;Général;;;2023;;;;;
22/08/2023;15727;Cash Bio Markal;23,41 €;SAN;02;Claire;;;2023;Couches;;;;
22/08/2023;15727;Cash Bio Markal;-119,48 €;BIL;01;Premier;;230831D;2023;;;;;
28/07/2023;15728;Epinards surgelées;5,80 €;ALI;01;Général;;;2023;;;;;
28/07/2023;15728;Légumes - Cour-circuit;10,39 €;ALI;01;Général;;;2023;;;;;
11/08/2023;15728;Couches Emma;19,99 €;SAN;02;Général;;;2023;;;;;
11/08/2023;15728;Sacs poubelles;2,40 €;LOG;02;Général;;;2023;;;;;
11/08/2023;15728;Alimentation;28,87 €;ALI;01;Général;;;2023;;;;;
12/08/2023;15728;L'Aura Boulangerie;18,20 €;ALI;01;Général;;;2023;;;;;
13/08/2023;15728;Boulangerie;3,40 €;ALI;01;Général;;;2023;;;;;
13/08/2023;15728;Boulangerie;20,69 €;ALI;01;Général;;;2023;;;;;
19/08/2023;15728;Sacs congelation;4,50 €;LOG;02;Général;;;2023;;;;;
19/08/2023;15728;Alimentation;4,71 €;ALI;01;Général;;;2023;;;;;
19/08/2023;15728;Laiterie gérentes;34,71 €;ALI;01;Général;;;2023;;;;;
19/08/2023;15728;Alimentation;3,85 €;ALI;01;Général;;;2023;;;;;
25/08/2023;15728;Boulangerie;1,50 €;ALI;01;Général;;;2023;;;;;
26/08/2023;15728;Pignons de pin;11,18 €;ALI;01;Général;;;2023;;;;;
26/08/2023;15728;Saumon;33,85 €;ALI;01;Général;;;2023;;;;;
26/08/2023;15728;Remboursement frais Bruno;-204,04 €;BIL;01;Général;VE;230912D;2023;;;;;
24/08/2023;15729;Dr C;-63,00 €;BIL;01;Général;4023;230912D;2023;;;;;
24/08/2023;15729;Dr C;63,00 €;SAN;01;Général;;;2023;;;;;
25/08/2023;15730;Grenier;-19,00 €;BIL;01;Général;4024;230912D;2023;;;;;
25/08/2023;15730;Grenier;19,00 €;ALI;01;Général;;;2023;;;;;
24/08/2023;15731;Parking;1,00 €;VOI;01;Général;;;2023;;;;;
24/08/2023;15731;Répartition d'espèces;-1,00 €;BIL;00;Général;;;2023;;;;;
24/08/2023;15732;Charcuterie des Limouches;35,73 €;ALI;01;Général;;;2023;;;;;
24/08/2023;15732;Charcuterie des Limouches;-35,73 €;BIL;01;Premier;;230831D;2023;;;;;
25/08/2023;15733;PF Mourier;57,00 €;LOI;03;Général;;;2023;Plaque tante Madeleine;;;;
25/08/2023;15733;PF Mourier;-57,00 €;BIL;01;Premier;;230831D;2023;;;;;
25/08/2023;15734;Au petit primeur Chabeuil;8,61 €;ALI;01;Général;;;2023;;;;;
25/08/2023;15734;Au petit primeur Chabeuil;-8,61 €;BIL;01;Premier;;230831D;2023;;;;;
25/08/2023;15735;Casino;27,51 €;ALI;01;Général;;;2023;;;;;
25/08/2023;15735;Casino;-27,51 €;BIL;01;Premier;;230831D;2023;;;;;
25/08/2023;15736;Casino;4,35 €;SCO;01;Général;;;2023;;;;;
25/08/2023;15736;Casino;3,79 €;ALI;01;Général;;;2023;;;;;
25/08/2023;15736;Casino;-8,14 €;BIL;01;Premier;;230831D;2023;;;;;
25/08/2023;15737;Laiterie des Gérentes;127,76 €;ALI;01;Général;;;2023;;;;;
25/08/2023;15737;Laiterie des Gérentes;-127,76 €;BIL;01;Premier;;230831D;2023;;;;;
26/08/2023;15738;Laiterie des Gérentes;22,03 €;ALI;01;Général;;;2023;;;;;
26/08/2023;15738;Laiterie des Gérentes;-22,03 €;BIL;01;Premier;;230831D;2023;;;;;
26/08/2023;15739;Total;65,59 €;VOI;02;Général;;;2023;;;;;
26/08/2023;15739;Total;-65,59 €;BIL;01;Premier;;230831D;2023;;;;;
27/08/2023;15740;Cagnotte anniversaire Baptiste;250,00 €;LOI;03;Baptiste;;;2023;;;;;
27/08/2023;15740;Cagnotte anniversaire Baptiste;-250,00 €;BIL;01;Général;VE;230912D;2023;Nous + Cagnotte;;;;
23/08/2023;15741;Carrefour;-35,82 €;BIL;01;Général;PASS;230912D;2023;;;;;
23/08/2023;15741;Carrefour;35,82 €;ALI;01;Général;;;2023;;;;;
30/08/2023;15742;Rbst MFTGS;-20,50 €;SAN;01;MC;;;2023;;;;;
30/08/2023;15742;Rbst MFTGS;20,50 €;BIL;01;Général;VR;230912C;2023;;;;;
30/08/2023;15743;Grenier;-15,60 €;BIL;01;Général;4025;230912D;2023;;;;;
30/08/2023;15743;Grenier;15,60 €;ALI;01;Général;;;2023;;;;;
30/08/2023;15744;Garage Murat;-721,60 €;BIL;01;Général;4026;230912D;2023;;;;;
30/08/2023;15744;Garage Murat;721,60 €;VOI;03;ClioBlanche;;;2023;Vidange + freins;;;;
31/08/2023;15745;Grenier;-5,00 €;BIL;01;Général;4071;230912D;2023;;;;;
31/08/2023;15745;Grenier;5,00 €;ALI;01;Général;;;2023;;;;;
28/08/2023;15746;Boulangerie école L'Aura;10,30 €;ALI;01;Général;;;2023;;;;;
28/08/2023;15746;Boulangerie école L'Aura;-10,30 €;BIL;01;Premier;;230831D;2023;;;;;
28/08/2023;15747;Boulangerie école L'Aura;9,12 €;ALI;01;Général;;;2023;;;;;
28/08/2023;15747;Boulangerie école L'Aura;-9,12 €;BIL;01;Premier;;230831D;2023;;;;;
29/08/2023;15748;Monceau fleurs;39,99 €;LOI;06;Général;;;2023;Composition tante Madeleine;;;;
29/08/2023;15748;Monceau fleurs;-39,99 €;BIL;01;Premier;;230831D;2023;;;;;
29/08/2023;15749;Carrefour;-109,87 €;BIL;01;Général;PASS;230912D;2023;;;;;
29/08/2023;15749;Carrefour;36,00 €;ALI;01;Général;;;2023;Avec Claire;;;;
29/08/2023;15749;Carrefour;15,99 €;LOG;02;Général;;;2023;;;;;
29/08/2023;15749;Carrefour;57,88 €;SAN;02;Claire;;;2023;;;;;
30/08/2023;15750;Garrage Trezy;375,58 €;VOI;03;ClioCampus;;;2023;;;;;
30/08/2023;15750;Garrage Trezy;-375,58 €;BIL;01;Premier;;230831D;2023;;;;;
30/08/2023;15751;Carrefour;97,19 €;VOI;02;ClioCampus;;;2023;;;;;
30/08/2023;15751;Carrefour;-97,19 €;REX;01;Général;;;2023;Non rapproché 27/07/24;;;;
30/08/2023;15752;Librairie le square Gre;29,40 €;LOI;06;Général;;;2023;Livres Gaby;;;;
30/08/2023;15752;Librairie le square Gre;-29,40 €;BIL;01;Premier;;230831D;2023;;;;;
29/08/2023;15753;Quête enterrement tante Madeleine;10,00 €;LOI;06;Général;;;2023;;;;;
29/08/2023;15753;Répartition d'espèces;-10,00 €;BIL;00;Général;;;2023;;;;;
30/08/2023;15754;Relay;2,80 €;ALI;02;Général;;;2023;;;;;
30/08/2023;15754;Relay;-2,80 €;BIL;01;Premier;;230831D;2023;;;;;
30/08/2023;15755;L'autre moi;94,00 €;SAN;02;MC;;;2023;;;;;
30/08/2023;15755;L'autre moi;-94,00 €;BIL;01;Premier;;230831D;2023;;;;;
01/09/2023;15756;Rocamadour;14,00 €;LOI;06;Général;;;2023;;;;;
01/09/2023;15756;Rocamadour;-14,00 €;BIL;01;Premier;;230928D;2023;;;;;
02/09/2023;15757;Répartition d'espèces;-7,09 €;BIL;00;Général;;;2023;;;;;
02/09/2023;15757;Pourboire Lourdes (Epi d'or);2,00 €;ALI;02;Général;;;2023;;;;;
02/09/2023;15757;Divers alimentation;5,09 €;LOI;03;Général;;;2023;;;;;
02/09/2023;15758;Café royal Lourdes;5,00 €;ALI;02;Général;;;2023;;;;;
02/09/2023;15758;Café royal Lourdes;-5,00 €;BIL;01;Premier;;230928D;2023;;;;;
03/09/2023;15759;Maison Lacabe;16,90 €;ALI;01;Général;;;2023;SJL;;;;
03/09/2023;15759;Maison Lacabe;-16,90 €;BIL;01;Premier;;230928D;2023;;;;;
03/09/2023;15760;Labechilotik;12,85 €;ALI;01;Général;;;2023;SJL;;;;
03/09/2023;15760;Labechilotik;-12,85 €;BIL;01;Premier;;230928D;2023;;;;;
03/09/2023;15761;Zozaya marée;19,02 €;ALI;01;Général;;;2023;SJL;;;;
03/09/2023;15761;Zozaya marée;-19,02 €;BIL;01;Premier;;230928D;2023;;;;;
03/09/2023;15762;City Carrefour;-44,56 €;BIL;01;Général;PASS;230912D;2023;;;;;
03/09/2023;15762;City Carrefour;44,56 €;ALI;01;Général;;;2023;SJL;;;;
04/09/2023;15763;Les 3 doigts d'or;3,60 €;HAB;01;Général;;;2023;SJL;;;;
04/09/2023;15763;Les 3 doigts d'or;-3,60 €;BIL;01;Premier;;230928D;2023;;;;;
26/10/2023;15764;Taxe fonciere SJL;-1 390,00 €;BIL;01;Général;PR;231110D;2023;;;;;
26/10/2023;15764;Taxe fonciere SJL;1 390,00 €;IMP;02;EstheticCenter;;;2023;;;;;
26/10/2023;15765;Taxe foncière 3 Lisses;-3 735,00 €;BIL;01;Général;PR;231110D;2023;;;;;
26/10/2023;15765;Taxe foncière 3 Lisses;3 735,00 €;IMP;02;3Lisses;;;2023;;;;;
05/09/2023;15766;Remboursement frais Bruno;-409,96 €;BIL;01;Général;VE;230912D;2023;;;;;
27/08/2023;15766;Boulangerie;4,50 €;ALI;01;Général;;;2023;;;;;
01/09/2023;15766;Parking Le Puy;1,50 €;VOI;01;Général;CB;;2023;;;;;
02/09/2023;15766;Hébergement Rocamadour;56,22 €;LOG;09;Général;;;2023;;;;;
02/09/2023;15766;Café Rocamadour avec Richard;9,40 €;ALI;02;Général;;;2023;;;;;
02/09/2023;15766;Essence Dacia Lourdes;98,60 €;VOI;02;Dacia;;;2023;;;;;
02/09/2023;15766;Pizzeria L'épi d'or - Lourdes;47,60 €;ALI;02;Général;;;2023;;;;;
03/09/2023;15766;Pain;5,20 €;ALI;01;Général;;;2023;;;;;
03/09/2023;15766;Alimentation - Casino SJL;18,91 €;ALI;01;Général;;;2023;;;;;
04/09/2023;15766;Leclerc SJL - Alimentation;165,83 €;ALI;01;Général;;;2023;;;;;
05/09/2023;15766;Pain;2,20 €;ALI;01;Général;;;2023;;;;;
05/09/2023;15767;Divers alimentation;7,50 €;ALI;01;Général;;;2023;;;;;
05/09/2023;15767;Répartition d'espèces;-21,00 €;BIL;00;Général;;;2023;;;;;
06/09/2023;15767;Labechiloa;2,20 €;ALI;01;Général;;;2023;;;;;
06/09/2023;15767;Le totem;1,50 €;LOI;06;Général;;;2023;;;;;
19/09/2023;15767;Divers alimentation;9,80 €;ALI;01;Général;;;2023;;;;;
05/09/2023;15768;Atelier du chocolat;3,20 €;ALI;02;Général;;;2023;;;;;
05/09/2023;15768;Atelier du chocolat;-3,20 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15769;Le totem;9,70 €;LOI;03;Général;;;2023;;;;;
06/09/2023;15769;Le totem;-9,70 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15770;City Carrefour;2,49 €;SAN;02;Général;;;2023;;;;;
06/09/2023;15770;City Carrefour;-2,49 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15771;Casino;6,19 €;ALI;01;Général;;;2023;;;;;
06/09/2023;15771;Casino;-6,19 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15772;Les 3 doigts d'or;5,80 €;HAB;01;Général;;;2023;;;;;
06/09/2023;15772;Les 3 doigts d'or;-5,80 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15773;Pharmacie Louis XIV;10,10 €;LOI;06;Général;;;2023;;;;;
06/09/2023;15773;Pharmacie Louis XIV;14,45 €;SAN;02;Général;;;2023;;;;;
06/09/2023;15773;Pharmacie Louis XIV;-24,55 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15774;Larralde;79,00 €;HAB;01;MC;;;2023;;;;;
06/09/2023;15774;Larralde;-79,00 €;BIL;01;Premier;;230928D;2023;;;;;
06/09/2023;15775;Quicaillerie rue Gambetta;8,30 €;LOG;02;Général;;;2023;;;;;
06/09/2023;15775;Quicaillerie rue Gambetta;-8,30 €;BIL;01;Premier;;230928D;2023;;;;;
07/09/2023;15776;Labechiloa;3,20 €;ALI;01;Général;;;2023;;;;;
06/09/2023;15776;Labechiloa;-3,20 €;BIL;01;Premier;;230928D;2023;;;;;
10/09/2023;15777;Manège Emma - SJL;5,00 €;LOI;03;Claire;;;2023;;;;;
10/09/2023;15777;Répartition d'espèces;-44,68 €;BIL;00;Général;;;2023;;;;;
12/09/2023;15777;Pain Ibardin;1,00 €;ALI;01;Général;;;2023;;;;;
15/09/2023;15777;Manège Emma - St Sébastien;6,00 €;LOI;03;Claire;;;2023;;;;;
15/09/2023;15777;Manège Emma - SJL;5,00 €;LOI;03;Claire;;;2023;;;;;
15/09/2023;15777;Marché;27,68 €;ALI;01;Général;;;2023;;;;;
08/09/2023;15778;Labechilotik;64,66 €;ALI;01;Général;;;2023;;;;;
08/09/2023;15778;Labechilotik;-64,66 €;BIL;01;Premier;;230928D;2023;;;;;
08/09/2023;15779;Paella o plomo;82,00 €;ALI;01;Général;;;2023;;;;;
08/09/2023;15779;Paella o plomo;-82,00 €;BIL;01;Premier;;230928D;2023;;;;;
08/09/2023;15780;Paries;13,00 €;LOI;06;Général;;;2023;;;;;
08/09/2023;15780;Paries;-13,00 €;BIL;01;Premier;;230928D;2023;;;;;
11/09/2023;15781;Retrait Société Générale;80,00 €;BIL;00;Général;;;2023;;;;;
08/09/2023;15781;Retrait Société Générale;-80,00 €;BIL;01;Général;DAB;230912D;2023;;;;;
12/09/2023;15782;Labechiloa;3,45 €;ALI;01;Général;;;2023;;;;;
12/09/2023;15782;Labechiloa;-3,45 €;BIL;01;Premier;;230928D;2023;;;;;
12/09/2023;15783;Musée de la mer;66,00 €;LOI;03;Général;;;2023;;;;;
12/09/2023;15783;Musée de la mer;-66,00 €;BIL;01;Premier;;230928D;2023;;;;;
12/09/2023;15784;Musée de la mer;14,90 €;LOI;03;Général;;;2023;;;;;
12/09/2023;15784;Musée de la mer;-14,90 €;BIL;01;Premier;;230928D;2023;;;;;
12/09/2023;15785;Maison Dodin;23,45 €;LOI;03;Général;;;2023;;;;;
12/09/2023;15785;Maison Dodin;-23,45 €;BIL;01;Premier;;230928D;2023;;;;;
12/09/2023;15786;Parking Biarritz;9,60 €;VOI;01;Général;;;2023;;;;;
12/09/2023;15786;Parking Biarritz;-9,60 €;BIL;01;Premier;;230928D;2023;;;;;
13/09/2023;15787;Venta Peio;253,04 €;ALI;01;Général;;;2023;;;;;
13/09/2023;15787;Venta Peio;-253,04 €;BIL;01;Premier;;230928D;2023;;;;;
13/09/2023;15788;Sardines Marché;55,00 €;ALI;02;Général;;;2023;;;;;
13/09/2023;15788;Sardines Marché;-55,00 €;BIL;00;Général;;;2023;;;;;
14/09/2023;15789;Luz Services - Intervention Lave Vaisselle;69,00 €;LOG;03;Général;;;2023;;;;;
14/09/2023;15789;Luz Services - Intervention Lave Vaisselle;-69,00 €;BIL;01;Général;4072;231011D;2023;;;;;
14/09/2023;15789;Luz Services - Intervention Lave Vaisselle;-69,00 €;LOG;03;Général;;;2023;;;;;
14/09/2023;15789;Remboursement Mam Rioja et Moscatel;-31,00 €;ALI;01;Général;;;2023;;;;;
14/09/2023;15789;Remboursement Mam Rioja et Moscatel;100,00 €;BIL;00;Général;;;2023;;;;;
15/09/2023;15790;Remboursement frais Bruno;-238,79 €;BIL;01;Général;;231011D;2023;;;;;
08/09/2023;15790;Pain;3,45 €;ALI;01;Général;;;2023;;;;;
09/09/2023;15790;Parking Hendaye;2,90 €;VOI;01;Général;;;2023;;;;;
09/09/2023;15790;Tapas Fontarrabie;57,50 €;ALI;02;Général;;;2023;;;;;
10/09/2023;15790;Pain;2,20 €;ALI;01;Général;;;2023;;;;;
10/09/2023;15790;Glaces Socoa;13,00 €;ALI;02;Général;;;2023;;;;;
10/09/2023;15790;Navette Socoa;14,00 €;VOI;05;Général;;;2023;;;;;
11/09/2023;15790;Pain;4,30 €;ALI;01;Général;;;2023;;;;;
11/09/2023;15790;Olives;2,99 €;ALI;01;Général;;;2023;;;;;
11/09/2023;15790;Origan;2,65 €;ALI;01;Général;;;2023;;;;;
12/09/2023;15790;Péage Biarritz;1,20 €;VOI;01;Général;;;2023;;;;;
13/09/2023;15790;Boulangerie;2,20 €;ALI;01;Général;;;2023;;;;;
13/09/2023;15790;Essence Clio IV;59,00 €;VOI;02;ClioBlanche;;;2023;;;;;
14/09/2023;15790;Boulangerie;2,20 €;ALI;01;Général;;;2023;;;;;
14/09/2023;15790;Parking SJL;1,60 €;VOI;01;Général;;;2023;;;;;
14/09/2023;15790;Toilettes publiques;0,50 €;SAN;02;Général;;;2023;;;;;
13/09/2023;15790;Sardines buvette des halles;10,00 €;ALI;02;Général;;;2023;;;;;
15/09/2023;15790;Pain;2,20 €;ALI;01;Général;;;2023;;;;;
14/09/2023;15790;Pizzas SJL;54,00 €;ALI;02;Général;;;2023;;;;;
14/09/2023;15790;Parking Hendaye;2,90 €;VOI;01;Général;;;2023;;;;;
13/09/2023;15791;Atelier du chocolat;20,40 €;LOI;06;Général;;;2023;remerciements Jean Mars;;;;
13/09/2023;15791;Atelier du chocolat;-20,40 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15792;City Carrefour;9,82 €;ALI;01;Général;;;2023;;;;;
15/09/2023;15792;City Carrefour;-9,82 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15793;Maison Lacabe;63,50 €;ALI;01;Général;;;2023;;;;;
15/09/2023;15793;Maison Lacabe;-63,50 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15794;Labechilotik;62,40 €;ALI;01;Général;;;2023;;;;;
15/09/2023;15794;Labechilotik;-62,40 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15795;Péage Espagne;2,91 €;VOI;01;Général;;;2023;;;;;
15/09/2023;15795;Péage Espagne;-2,91 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15795;Péage Espagne;2,91 €;VOI;01;Général;;;2023;;;;;
15/09/2023;15795;Péage Espagne;-2,91 €;BIL;01;Premier;;230928D;2023;;;;;
15/09/2023;15796;Parking Espagne;7,60 €;VOI;01;Général;;;2023;;;;;
15/09/2023;15796;Parking Espagne;-7,60 €;BIL;01;Premier;;230928D;2023;;;;;
16/09/2023;15797;Macarons Adam;6,90 €;ALI;01;Général;;;2023;;;;;
16/09/2023;15797;Macarons Adam;-6,90 €;BIL;01;Premier;;230928D;2023;;;;;
16/09/2023;15798;Pariès;10,00 €;LOI;03;Claire;;;2023;Fête Cyprien;;;;
16/09/2023;15798;Pariès;-10,00 €;BIL;01;Premier;;230928D;2023;;;;;
08/09/2023;15799;City Carrefour;-5,96 €;BIL;01;Général;PASS;230912D;2023;;;;;
08/09/2023;15799;City Carrefour;5,96 €;LOG;02;Général;;;2023;;;;;
16/09/2023;15800;Remboursement Claire&Cyp courses benta;-135,00 €;ALI;01;Général;;;2023;;;;;
16/09/2023;15800;Remboursement Claire&Cyp courses benta;135,00 €;BIL;80;Général;;;2023;;;;;
16/09/2023;15801;Les 3 doigts d'or;8,45 €;HAB;01;Général;;;2023;;;;;
16/09/2023;15801;Les 3 doigts d'or;-8,45 €;BIL;01;Premier;;230928D;2023;;;;;
16/09/2023;15802;Macarons Adam;30,70 €;LOI;06;Général;;;2023;;;;;
16/09/2023;15802;Macarons Adam;-30,70 €;BIL;01;Premier;;230928D;2023;;;;;
16/09/2023;15803;Ducru;19,80 €;LOG;02;Claire;;;2023;;;;;
16/09/2023;15803;Ducru;-19,80 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15804;ASF;2,70 €;VOI;01;Général;;;2023;;;;;
17/09/2023;15804;ASF;-2,70 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15805;ASF;1,80 €;VOI;01;Général;;;2023;;;;;
17/09/2023;15805;ASF;-1,80 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15806;Station Shell;2,50 €;ALI;02;Général;;;2023;;;;;
17/09/2023;15806;Station Shell;-2,50 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15807;ASF;9,70 €;VOI;01;Général;;;2023;;;;;
17/09/2023;15807;ASF;-9,70 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15808;Le petit puits - Carcassonne;69,50 €;ALI;02;Général;;;2023;;;;;
17/09/2023;15808;Le petit puits - Carcassonne;-69,50 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15809;Parking - Carcassonne;6,00 €;VOI;01;Général;;;2023;De mémoire;;;;
17/09/2023;15809;Parking - Carcassonne;-6,00 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15810;ASF;21,40 €;VOI;01;Général;;;2023;;;;;
17/09/2023;15810;ASF;-21,40 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15811;Cafés autoroute;4,00 €;ALI;02;Général;;;2023;;;;;
17/09/2023;15811;Cafés autoroute;-2,00 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15811;Cafés autoroute;-2,00 €;REX;01;Général;;;2023;non rapproché 27/07/24;;;;
17/09/2023;15812;Station Fabregues;41,73 €;VOI;02;Dacia;;;2023;;;;;
17/09/2023;15812;Station Fabregues;-41,73 €;BIL;01;Premier;;230928D;2023;;;;;
17/09/2023;15813;ASF;36,60 €;VOI;01;Général;;;2023;;;;;
17/09/2023;15813;ASF;-36,60 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15814;Court-circuit;24,13 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15814;Court-circuit;-24,13 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15815;Ferme des Blaches;18,33 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15815;Ferme des Blaches;-18,33 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15816;Boulangerie école L'Aura;18,90 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15816;Boulangerie école L'Aura;-18,90 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15817;Primeur Montélier;20,70 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15817;Primeur Montélier;-20,70 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15818;Intermarché;82,64 €;VOI;02;Dacia;;;2023;;;;;
19/09/2023;15818;Intermarché;-82,64 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15819;Laiterie des Gérentes;88,84 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15819;Laiterie des Gérentes;-88,84 €;BIL;01;Premier;;230928D;2023;;;;;
19/09/2023;15820;Gamm vert;8,98 €;ALI;00;Général;;;2023;;;;;
19/09/2023;15820;Gamm vert;-8,98 €;BIL;01;Premier;;230928D;2023;;;;;
26/10/2023;15821;Taxe Foncière Montvendre;-1 726,00 €;BIL;01;Général;PR;231110D;2023;;;;;
26/10/2023;15821;Taxe Foncière Montvendre;1 726,00 €;IMP;02;Montvendre;;;2023;;;;;
20/09/2023;15822;Excès de vitesse;-45,00 €;BIL;01;Premier;VE;230928D;2023;;;;;
20/09/2023;15822;Excès de vitesse;45,00 €;IMP;09;Général;;;2023;;;;;
20/09/2023;15823;CVEC - MC;-100,00 €;BIL;01;Premier;CB;230928D;2023;;;;;
20/09/2023;15823;CVEC - MC;100,00 €;LOI;03;Général;;;2023;;;;;
21/09/2023;15824;Ithurrico Etchea - Copropriété;-300,26 €;BIL;01;Général;VE;231011D;2023;;;;;
21/09/2023;15824;Ithurrico Etchea - Copropriete;300,26 €;RFN;01;Texto;;;2023;;;;;
22/09/2023;15825;DUET;-1 601,00 €;BIL;01;Général;4073;231011D;2023;;;;;
22/09/2023;15825;DUET;1 601,00 €;SCO;05;Général;;;2023;;;;;
22/09/2023;15826;Remboursement Bruno;-203,44 €;BIL;01;Général;VE;231011D;2023;;;;;
15/09/2023;15826;Tapas Saint-Sebastien;28,00 €;ALI;02;Général;;;2023;;;;;
15/09/2023;15826;Glaces Saint-Sebastien;15,60 €;ALI;02;Général;;;2023;;;;;
16/09/2023;15826;Pain;2,20 €;ALI;01;Général;;;2023;;;;;
17/09/2023;15826;Pain;9,75 €;ALI;01;Général;;;2023;;;;;
20/09/2023;15826;CVEC Bruno;100,00 €;SCO;05;Général;;;2023;;;;;
22/09/2023;15826;Alimentation;7,56 €;ALI;01;Général;;;2023;;;;;
22/09/2023;15826;Dentifrice;11,24 €;SAN;02;Général;;;2023;;;;;
22/09/2023;15826;Droguerie;5,37 €;LOG;02;Général;;;2023;;;;;
22/09/2023;15826;Etiquettes;3,76 €;SCO;01;Général;;;2023;;;;;
22/09/2023;15826;Vinolea;19,96 €;ALI;01;Général;;;2023;;;;;
19/09/2023;15827;Area;10,90 €;VOI;01;Général;;;2023;;;;;
19/09/2023;15827;Area;-10,90 €;BIL;01;Premier;;230928D;2023;;;;;
21/09/2023;15828;Pharmacie des Béalières;3,29 €;SAN;01;Général;;;2023;;;;;
21/09/2023;15828;Pharmacie des Béalières;-3,29 €;BIL;01;Premier;;230928D;2023;;;;;
21/09/2023;15829;Pharmacie des Béalières;3,29 €;SAN;01;Général;;;2023;;;;;
21/09/2023;15829;Pharmacie des Béalières;-3,29 €;BIL;01;Premier;;230928D;2023;;;;;
21/09/2023;15830;L'amylois;4,95 €;ALI;01;Général;;;2023;;;;;
21/09/2023;15830;L'amylois;-4,95 €;BIL;01;Premier;;230928D;2023;;;;;
21/09/2023;15831;Carrefour;-70,01 €;BIL;01;Général;PASS;231011D;2023;;;;;
21/09/2023;15831;Carrefour;39,20 €;ALI;01;Général;;;2023;;;;;
21/09/2023;15831;Carrefour;30,81 €;ALI;01;Général;;;2023;;;;;
22/09/2023;15832;Melean;8,93 €;ALI;01;Général;;;2023;;;;;
22/09/2023;15832;Melean;-8,93 €;BIL;01;Premier;;230928D;2023;;;;;
22/09/2023;15833;Union primeurs;33,74 €;ALI;01;Général;;;2023;;;;;
22/09/2023;15833;Union primeurs;-33,74 €;BIL;01;Premier;;230928D;2023;;;;;
22/09/2023;15834;Epicuria;8,35 €;ALI;01;Général;;;2023;;;;;
22/09/2023;15834;Epicuria;-8,35 €;BIL;01;Premier;;230928D;2023;;;;;
22/09/2023;15835;FdB;75,00 €;SAN;01;MC;;;2023;;;;;
22/09/2023;15835;FdB;-75,00 €;BIL;01;Général;4074;231011D;2023;;;;;
23/09/2023;15836;Carrefour;-70,01 €;BIL;01;Général;PASS;231011D;2023;;;;;
23/09/2023;15836;Carrefour;70,01 €;VOI;02;ClioBlanche;;;2023;;;;;
23/09/2023;15837;Gamm vert;21,00 €;ALI;00;Général;;;2023;;;;;
23/09/2023;15837;Gamm vert;-31,66 €;BIL;01;Premier;;230928D;2023;;;;;
23/09/2023;15837;Gamm vert;10,66 €;ALI;01;Général;;;2023;;;;;
